consumer_id,category_code,category_name,district,division_name,division,dt_code,sanctioned_load_kw,connected_load_kw,meter_multiplier,years_as_consumer,payment_delay_avg_days,meter_status,theft_type,theft_label,consumption_Jan_kwh,bill_Jan_inr,energy_charge_Jan_inr,consumption_Feb_kwh,bill_Feb_inr,energy_charge_Feb_inr,consumption_Mar_kwh,bill_Mar_inr,energy_charge_Mar_inr,consumption_Apr_kwh,bill_Apr_inr,energy_charge_Apr_inr,consumption_May_kwh,bill_May_inr,energy_charge_May_inr,consumption_Jun_kwh,bill_Jun_inr,energy_charge_Jun_inr,consumption_Jul_kwh,bill_Jul_inr,energy_charge_Jul_inr,consumption_Aug_kwh,bill_Aug_inr,energy_charge_Aug_inr,consumption_Sep_kwh,bill_Sep_inr,energy_charge_Sep_inr,consumption_Oct_kwh,bill_Oct_inr,energy_charge_Oct_inr,consumption_Nov_kwh,bill_Nov_inr,energy_charge_Nov_inr,consumption_Dec_kwh,bill_Dec_inr,energy_charge_Dec_inr,avg_monthly_consumption_kwh,std_consumption,max_consumption_kwh,min_consumption_kwh,consumption_range_kwh,coefficient_of_variation,winter_avg_kwh,summer_avg_kwh,winter_summer_ratio,near_zero_months,avg_mom_change_pct,max_mom_change_pct,total_annual_consumption_kwh,total_annual_bill_inr,avg_monthly_bill_inr
0020400001212,NDS,Non-Domestic Supply,Baramulla,DIV-I (BARAMULLA),Kashmir,PTN-179T/LINK ROAD,9.6,8.3,1,4,21,Functioning,None,0,901.5,5981.43,5471.1,842.4,5511.29,5033.76,649.6,3977.57,3607.04,527.4,3005.47,2702.76,485.8,2674.54,2394.92,449.6,2386.57,2127.04,450.4,2392.93,2132.96,450.3,2392.14,2132.22,590.2,3505.04,3167.48,592.2,3520.95,3182.28,795.7,5139.79,4688.18,844.8,5530.38,5051.52,631.7,164.37,901.5,449.6,451.9,0.2602,846.1,461.9,1.8316,0,12.34,34.36,7579.9,46018.1,3834.84
0020400001213,DS,Domestic Supply,Baramulla,DIV-II (SOPORE),Kashmir,BRM-109S/OLD TOWN,3.6,3.1,1,4,4,Functioning,None,0,295.6,801.65,715.86,335.0,981.61,887.25,253.8,610.73,534.03,194.6,356.5,291.9,173.2,322.79,259.8,176.1,327.36,264.15,161.3,304.05,241.95,188.4,346.73,282.6,197.1,360.43,295.65,227.6,491.06,420.06,261.5,645.9,567.52,322.1,922.7,831.14,232.2,57.9,335.0,161.3,173.7,0.2494,303.6,170.2,1.7835,0,14.27,24.24,2786.3,6471.51,539.29
0190400001214,AP,Agricultural Pump,Reasi,DIV-I (REASI),Jammu,RSI-070S/MODEL TOWN,6.4,5.9,1,20,1,Functioning,None,0,552.5,472.0,442.0,547.2,467.76,437.76,483.0,416.4,386.4,398.6,348.88,318.88,377.6,332.08,302.08,338.9,301.12,271.12,320.9,286.72,256.72,316.3,283.04,253.04,387.6,340.08,310.08,430.8,374.64,344.64,458.8,397.04,367.04,628.3,532.64,502.64,436.7,95.67,628.3,316.3,312.0,0.2191,546.7,345.8,1.581,0,11.78,36.94,5240.5,4552.4,379.37
0010400001215,DS,Domestic Supply,Srinagar,DIV-VI (BATAMALOO),Kashmir,BEM-003T/OLD TOWN,2.1,2.2,1,3,6,Functioning,None,0,336.3,987.55,892.9,331.9,967.45,873.76,232.2,512.07,440.07,222.9,469.6,399.62,188.2,346.41,282.3,166.4,312.08,249.6,157.9,298.69,236.85,206.1,392.86,326.53,203.7,381.89,316.09,229.9,501.57,430.07,297.1,808.5,722.38,281.9,739.07,656.26,237.9,58.05,336.3,157.9,178.4,0.2441,311.8,170.8,1.8252,0,13.32,30.53,2854.5,6717.74,559.81
0180400001216,DS,Domestic Supply,Ramban,DIV-I (RAMBAN),Jammu,RBN-161S/NEW COLONY,2.6,2.5,1,5,22,Functioning,None,0,340.5,1006.73,911.17,298.9,816.72,730.21,276.2,713.04,631.47,211.2,416.16,348.72,187.4,345.15,281.1,183.2,338.54,274.8,138.4,267.98,207.6,193.5,354.76,290.25,214.8,432.6,364.38,247.2,580.59,505.32,249.3,590.18,514.46,290.1,776.54,691.94,235.9,55.73,340.5,138.4,202.1,0.2362,294.7,169.7,1.7369,0,14.95,39.81,2830.7,6638.99,553.25
0150400001217,NDS,Non-Domestic Supply,Poonch,DIV-I (POONCH),Jammu,PNC-044T/GREEN LANE,4.9,5.7,1,17,98,Slow Running,sudden_drop,1,941.7,6301.22,5768.58,839.7,5489.81,5013.78,610.0,3662.55,3314.0,588.8,3493.9,3157.12,554.5,3221.05,2903.3,427.2,2208.38,1961.28,77.3,365.91,247.36,117.0,502.48,374.4,156.4,638.02,500.48,166.4,672.42,532.48,240.3,1030.61,865.68,149.0,612.56,476.8,405.7,285.39,941.7,77.3,864.4,0.7035,542.7,353.0,1.5373,0,29.65,81.91,4868.3,28198.91,2349.91
0010400001218,DS,Domestic Supply,Srinagar,DIV-VI (BATAMALOO),Kashmir,KRN-094T/HILAL PARK,1.3,1.4,1,15,8,Functioning,None,0,364.8,1117.72,1016.88,356.9,1081.64,982.51,257.5,627.63,550.12,217.2,443.56,374.82,211.8,418.9,351.33,199.8,364.69,299.7,194.5,356.34,291.75,181.3,335.55,271.95,199.5,364.21,299.25,215.0,433.51,365.25,272.5,696.14,615.38,323.3,928.18,836.36,249.5,62.7,364.8,181.3,183.5,0.2513,329.4,202.0,1.6303,0,11.5,27.85,2994.1,7168.07,597.34
0010400001219,DS,Domestic Supply,Srinagar,DIV-VII (KARAN NAGAR),Kashmir,KHM-090T/LINK ROAD,2.1,2.4,1,22,1,Functioning,None,0,336.6,988.92,894.21,337.0,990.75,895.95,255.8,619.87,542.73,192.6,353.35,288.9,204.1,383.72,317.83,156.5,296.49,234.75,188.1,346.26,282.15,173.9,323.89,260.85,184.5,340.59,276.75,226.1,484.21,413.53,242.9,560.95,486.62,304.2,840.93,753.27,233.5,60.18,337.0,156.5,180.5,0.2577,305.2,182.9,1.6685,0,15.21,25.24,2802.3,6529.93,544.16
0070400001220,DS,Domestic Supply,Kulgam,DIV-I (KULGAM),Kashmir,KUL-146S/RIVERSIDE COLONY,1.7,1.5,1,30,12,Functioning,None,0,347.0,1036.42,939.45,285.3,754.61,671.06,237.2,534.91,461.82,213.8,428.03,360.03,211.2,416.16,348.72,177.8,330.04,266.7,173.8,323.74,260.7,177.2,329.09,265.8,189.5,348.46,284.25,196.6,359.64,294.9,264.6,660.06,581.01,318.2,904.88,814.17,232.7,56.07,347.0,173.8,173.2,0.241,303.8,187.6,1.6193,0,11.93,34.59,2792.2,6426.04,535.5
0120400001221,LP,Large Power,Kathua,DIV-I (KATHUA),Jammu,HRN-048S/MODEL TOWN,2126.7,2109.6,1,16,6,Functioning,None,0,106004.2,794411.42,720828.56,128054.9,959350.65,870773.32,102569.8,768722.1,697474.64,84358.9,632504.57,573640.52,68378.9,512974.17,464976.52,65957.2,494859.86,448508.96,56081.6,420990.37,381354.88,58196.1,436806.83,395733.48,72721.4,545456.07,494505.52,79205.7,593958.64,538598.76,110561.1,828497.03,751815.48,127631.0,956179.88,867890.8,88310.1,24700.29,128054.9,56081.6,71973.3,0.2797,118062.8,63472.6,1.8601,0,17.14,39.59,1059720.8,7944711.59,662059.3
0160400001222,DS,Domestic Supply,Doda,DIV-I (DODA),Jammu,DDA-068S/LINK ROAD,4.0,3.6,1,12,58,Reversed,partial_billing,1,64.1,150.96,96.15,280.2,731.31,648.87,228.2,493.8,422.67,17.1,76.93,25.65,184.0,339.8,276.0,152.5,290.19,228.75,23.8,87.48,35.7,200.4,366.83,301.74,203.1,379.15,313.48,22.7,85.75,34.05,226.9,487.87,417.01,274.9,707.1,625.81,156.5,94.77,280.2,17.1,263.1,0.6056,211.5,120.1,1.7612,1,298.06,976.02,1877.9,4197.17,349.76
0180400001223,NDS,Non-Domestic Supply,Ramban,DIV-I (RAMBAN),Jammu,RBN-129S/LINK ROAD,13.5,14.1,1,2,6,Functioning,None,0,927.7,6189.85,5664.98,793.6,5123.09,4672.64,689.1,4291.79,3899.34,644.7,3938.59,3570.78,497.6,2768.41,2482.24,447.5,2369.86,2111.5,461.7,2482.82,2216.58,453.6,2418.39,2156.64,566.4,3315.71,2991.36,661.9,4075.41,3698.06,730.2,4618.74,4203.48,847.4,5551.07,5070.76,643.4,155.34,927.7,447.5,480.2,0.2414,824.7,468.9,1.7587,0,12.73,24.87,7721.4,47143.73,3928.64
0080400001224,DS,Domestic Supply,Ganderbal,DIV-I (GANDERBAL),Kashmir,GBL-023S/MODEL TOWN,2.4,2.7,1,14,16,Functioning,None,0,351.4,1056.52,958.59,313.5,883.41,793.72,265.8,665.54,586.23,210.3,412.05,344.81,180.5,334.29,270.75,182.6,337.6,273.9,149.6,285.62,224.4,181.5,335.86,272.25,203.3,380.08,314.36,224.0,474.62,404.4,293.8,793.43,708.03,323.9,930.91,838.96,240.0,64.11,351.4,149.6,201.8,0.2671,320.6,170.9,1.8762,0,15.02,31.16,2880.2,6889.93,574.16
0080400001225,DS,Domestic Supply,Ganderbal,DIV-I (GANDERBAL),Kashmir,GBL-106T/GULSHAN COLONY,4.0,4.2,1,18,3,Functioning,None,0,339.5,1002.16,906.82,317.8,903.05,812.43,263.0,652.75,574.05,225.2,480.1,409.62,214.6,431.69,363.51,163.8,307.99,245.7,188.0,346.1,282.0,176.7,328.3,265.05,178.3,330.82,267.45,244.8,569.62,494.88,319.3,909.91,818.96,308.0,858.29,769.8,244.9,60.77,339.5,163.8,175.7,0.2481,321.1,188.8,1.701,0,14.49,37.3,2939.0,7120.78,593.4
0180400001226,DS,Domestic Supply,Ramban,DIV-I (RAMBAN),Jammu,RBN-062T/NEW COLONY,2.1,2.2,1,10,26,Functioning,None,0,356.4,1079.36,980.34,348.6,1043.73,946.41,251.7,601.13,524.89,191.8,352.09,287.7,212.1,420.26,352.63,154.7,293.65,232.05,150.3,286.72,225.45,195.9,358.54,293.85,216.5,440.36,371.77,223.7,473.24,403.09,308.6,861.03,772.41,302.1,831.35,744.13,242.7,67.79,356.4,150.3,206.1,0.2793,328.9,172.4,1.9083,0,16.23,37.95,2912.4,7041.46,586.79
0070400001227,SP,Small Power,Kulgam,DIV-I (KULGAM),Kashmir,KUL-142S/HILAL PARK,61.1,63.6,1,5,30,Functioning,None,0,5546.7,43581.54,40354.92,5798.2,45636.29,42266.32,3836.2,29606.75,27355.12,3863.8,29832.25,27564.88,3082.2,23446.57,21624.72,2977.2,22588.72,20826.72,2678.3,20146.71,18555.08,3175.8,24211.29,22336.08,3213.0,24515.21,22618.8,3874.8,29922.12,27648.48,4903.0,38322.51,35462.8,5732.6,45100.34,41767.76,4056.8,1095.43,5798.2,2678.3,3119.9,0.27,5495.1,2912.6,1.8867,0,14.23,33.84,48681.8,376910.3,31409.19
0110400001228,DS,Domestic Supply,Jammu,DIV-I (JAMMU CITY),Jammu,RHR-186T/OLD TOWN,1.0,1.1,1,5,0,Functioning,None,0,324.8,935.02,842.88,325.7,939.13,846.79,269.8,683.81,603.63,221.7,464.11,394.39,167.2,313.34,250.8,181.7,336.18,272.55,190.2,349.56,285.3,191.4,351.46,287.1,216.5,440.36,371.77,209.6,408.85,341.76,301.9,830.42,743.26,287.4,764.2,680.19,240.7,55.41,325.7,167.2,158.5,0.2303,309.9,179.7,1.7248,0,12.63,44.04,2887.9,6816.44,568.04
0080400001229,DS,Domestic Supply,Ganderbal,DIV-I (GANDERBAL),Kashmir,GBL-125S/NEW COLONY,1.6,1.4,1,19,27,Functioning,None,0,304.6,842.76,755.01,314.9,889.8,799.81,249.1,589.26,513.58,186.3,343.42,279.45,177.7,329.88,266.55,199.0,363.43,298.5,154.9,293.97,232.35,189.9,349.09,284.85,187.5,345.31,281.25,241.1,552.73,478.78,266.2,667.37,587.97,318.8,907.62,816.78,232.5,55.56,318.8,154.9,163.9,0.239,301.1,177.2,1.6994,0,15.53,28.59,2790.0,6474.64,539.55
0090400001230,MP,Medium Power,Bandipora,DIV-I (BANDIPORA),Kashmir,BDP-050S/MAIN BAZAAR,344.3,343.9,1,6,5,Functioning,None,0,24609.3,168335.43,152577.66,27111.7,185401.79,168092.54,19351.6,132477.91,119979.92,17330.8,118696.06,107450.96,16156.6,110688.01,100170.92,12716.1,87223.8,78839.82,13386.2,91793.88,82994.44,13354.4,91577.01,82797.28,17939.1,122844.66,111222.42,18260.6,125037.29,113215.72,18782.1,128593.92,116449.02,25071.9,171490.36,155445.78,18672.5,4550.04,27111.7,12716.1,14395.6,0.2437,23893.8,14086.3,1.6962,0,14.12,34.33,224070.4,1534160.12,127846.68
0010400001231,NDS,Non-Domestic Supply,Srinagar,DIV-IX (NATIPORA),Kashmir,KRN-111T/POLICE COLONY,5.9,5.7,1,29,32,Reversed,meter_bypass,1,190.4,754.98,609.28,329.2,1565.78,1363.52,176.4,706.82,564.48,157.0,640.08,502.4,122.7,522.09,392.64,139.8,580.91,447.36,121.2,516.93,387.84,98.7,439.53,315.84,202.3,801.85,652.88,148.7,611.53,475.84,256.3,1126.93,955.28,279.0,1263.58,1082.4,185.1,67.49,329.2,98.7,230.5,0.3645,263.7,127.9,2.062,0,37.33,104.96,2221.7,9531.01,794.25
0060400001232,SP,Small Power,Shopian,DIV-I (SHOPIAN),Kashmir,SHP-030S/HILAL PARK,48.6,51.0,1,14,6,Functioning,None,0,5446.7,42764.54,39594.92,5079.5,39764.52,36804.2,4259.7,33066.75,30573.72,3129.3,23831.38,21982.68,2818.5,21292.15,19620.6,2601.0,19515.17,17967.6,2779.5,20973.51,19324.2,2986.4,22663.89,20896.64,3227.2,24631.22,22726.72,3892.3,30065.09,27781.48,4845.4,37851.92,35025.04,5862.7,46163.26,42756.52,3910.7,1104.97,5862.7,2601.0,3261.7,0.2826,5308.6,2733.0,1.9424,0,14.14,26.54,46928.2,362583.4,30215.28
0030400001233,DS,Domestic Supply,Anantnag,DIV-I (ANANTNAG),Kashmir,ISB-184S/RIVERSIDE COLONY,1.3,1.4,1,12,4,Functioning,None,0,338.8,998.97,903.78,284.8,752.32,668.88,244.3,567.35,492.71,183.3,338.7,274.95,178.3,330.82,267.45,178.2,330.66,267.3,189.1,347.83,283.65,197.7,361.38,296.55,202.0,374.14,308.7,224.9,478.74,408.31,297.2,808.96,722.82,325.0,935.94,843.75,237.0,57.06,338.8,178.2,160.6,0.2408,311.4,181.9,1.7125,0,11.24,32.15,2843.6,6625.81,552.15
0160400001234,NDS,Non-Domestic Supply,Doda,DIV-I (DODA),Jammu,DDA-119T/GREEN LANE,9.8,11.0,1,7,6,Functioning,None,0,786.5,5066.61,4620.1,842.7,5513.68,5035.98,584.8,3462.08,3127.52,552.9,3208.32,2891.46,468.0,2532.94,2263.2,492.2,2725.45,2442.28,485.7,2673.74,2394.18,478.9,2619.65,2343.86,526.2,2995.92,2693.88,517.9,2929.89,2632.46,663.3,4086.55,3708.42,917.4,6107.92,5588.76,609.7,149.64,917.4,468.0,449.4,0.2454,802.5,482.0,1.665,0,13.12,38.31,7316.5,43922.75,3660.23
0140400001235,DS,Domestic Supply,Rajouri,DIV-II (THANNAMANDI),Jammu,THN-165S/HILAL PARK,3.1,3.2,1,11,20,Slow Running,None,0,299.9,821.29,734.56,332.5,970.2,876.38,271.5,691.57,611.02,208.5,403.83,336.98,182.6,337.6,273.9,174.3,324.52,261.45,164.3,308.77,246.45,173.4,323.11,260.1,217.0,442.65,373.95,225.6,481.93,411.36,253.8,610.73,534.03,304.4,841.85,754.14,234.0,55.19,332.5,164.3,168.2,0.2359,297.6,173.7,1.7133,0,12.93,25.14,2807.8,6558.05,546.5
0170400001236,DS,Domestic Supply,Kishtwar,DIV-I (KISHTWAR),Jammu,KSW-164T/MODEL TOWN,1.2,1.0,1,4,46,Bypassed,partial_billing,1,29.3,96.15,43.95,323.3,928.18,836.36,240.1,548.15,474.43,38.0,109.85,57.0,170.3,318.22,255.45,127.4,250.66,191.1,20.7,82.6,31.05,182.9,338.07,274.35,187.2,344.84,280.8,43.4,118.35,65.1,222.1,465.94,396.13,271.5,691.57,611.02,154.7,98.5,323.3,20.7,302.6,0.6368,211.6,106.1,1.9932,0,260.65,1003.41,1856.2,4292.58,357.71
0040400001237,DS,Domestic Supply,Kupwara,DIV-I (KUPWARA),Kashmir,KUP-172S/LINK ROAD,3.6,4.2,1,11,24,Functioning,None,0,349.4,1047.38,949.89,293.1,790.24,704.99,231.2,507.51,435.72,197.3,360.75,295.95,172.2,321.21,258.3,183.9,339.64,275.85,190.5,350.04,285.75,198.0,361.85,297.0,213.8,428.03,360.03,211.1,415.69,348.28,246.1,575.56,500.53,351.2,1055.61,957.72,236.5,59.46,351.2,172.2,179.0,0.2514,309.9,182.2,1.7012,0,13.41,42.71,2837.8,6553.51,546.13
0130400001238,DS,Domestic Supply,Udhampur,DIV-I (UDHAMPUR),Jammu,UDH-122T/HILAL PARK,2.4,2.7,1,25,72,Tampered,sudden_drop,1,353.3,1065.19,966.86,292.4,787.04,701.94,223.3,471.43,401.36,212.4,421.64,353.94,191.9,352.24,287.85,183.9,339.64,275.85,33.1,102.13,49.65,30.9,98.67,46.35,58.0,141.35,87.0,40.2,113.32,60.3,83.5,181.51,125.25,90.9,193.17,136.35,149.5,104.11,353.3,30.9,322.4,0.6965,205.0,136.3,1.5042,0,34.83,107.71,1793.8,4267.33,355.61
0110400001239,DS,Domestic Supply,Jammu,DIV-V (SUNJWAN),Jammu,JMU-166S/MODEL TOWN,2.7,2.4,1,17,13,Functioning,None,0,331.1,963.8,870.29,288.1,767.4,683.24,233.2,516.64,444.42,192.9,353.82,289.35,186.8,344.21,280.2,185.0,341.38,277.5,174.3,324.52,261.45,175.9,327.04,263.85,200.5,367.29,302.18,228.4,494.72,423.54,282.6,742.28,659.31,313.2,882.04,792.42,232.7,54.3,331.1,174.3,156.8,0.2334,303.8,182.0,1.6687,0,11.15,23.73,2792.0,6425.14,535.43
0110400001240,MP,Medium Power,Jammu,DIV-I (JAMMU CITY),Jammu,RHR-004T/POLICE COLONY,319.5,296.7,1,18,17,Reversed,direct_hooking,1,3064.4,21399.21,18999.28,2458.2,17264.92,15240.84,2553.8,17916.92,15833.56,1396.9,10026.86,8660.78,2083.7,14710.83,12918.94,1079.3,7860.83,6691.66,1964.2,13895.84,12178.04,1443.2,10342.62,8947.84,1758.7,12494.33,10903.94,2801.2,19604.18,17367.44,1750.6,12439.09,10853.72,1503.5,10753.87,9321.7,1988.1,590.66,3064.4,1079.3,1985.1,0.2971,2194.2,1709.1,1.2838,0,37.06,81.99,23857.7,168709.5,14059.12
0110400001241,AP,Agricultural Pump,Jammu,DIV-II (REHARI),Jammu,JMU-026T/HILAL PARK,26.8,24.3,1,25,27,Functioning,None,0,531.8,455.44,425.44,562.4,479.92,449.92,454.7,393.76,363.76,339.6,301.68,271.68,358.0,316.4,286.4,330.0,294.0,264.0,276.8,251.44,221.44,286.5,259.2,229.2,391.1,342.88,312.88,383.8,337.04,307.04,487.5,420.0,390.0,585.0,498.0,468.0,415.6,101.82,585.0,276.8,308.2,0.245,541.7,321.6,1.6843,0,15.32,36.51,4987.2,4349.76,362.48
0030400001242,DS,Domestic Supply,Anantnag,DIV-III (KULGAM-EAST),Kashmir,ISB-057S/HILAL PARK,3.2,3.4,1,9,11,Functioning,None,0,327.2,945.99,853.32,334.7,980.24,885.94,243.3,562.77,488.36,206.8,396.06,329.58,187.3,345.0,280.95,184.9,341.22,277.35,177.7,329.88,266.55,199.0,363.43,298.5,195.9,358.54,293.85,203.2,379.62,313.92,273.4,700.25,619.29,334.3,978.42,884.21,239.0,59.41,334.7,177.7,157.0,0.2486,317.4,183.3,1.7316,0,12.12,34.55,2867.7,6681.42,556.78
0040400001243,DS,Domestic Supply,Kupwara,DIV-I (KUPWARA),Kashmir,HDW-101T/OLD TOWN,3.8,3.8,1,7,23,Functioning,None,0,290.9,780.18,695.41,358.0,1086.67,987.3,238.1,539.02,465.73,184.2,340.11,276.3,172.1,321.06,258.15,189.4,348.31,284.1,173.5,323.26,260.25,196.6,359.64,294.9,227.0,488.32,417.45,246.0,575.1,500.1,265.0,661.89,582.75,356.8,1081.18,982.08,241.5,62.95,358.0,172.1,185.9,0.2607,317.7,178.3,1.7814,0,16.7,34.64,2897.6,6904.74,575.4
0110400001244,DS,Domestic Supply,Jammu,DIV-I (JAMMU CITY),Jammu,GGL-129S/MODEL TOWN,3.8,4.3,1,4,60,Slow Running,partial_billing,1,71.1,161.98,106.65,248.1,584.69,509.23,224.5,476.9,406.57,38.9,111.27,58.35,161.0,303.57,241.5,146.7,281.05,220.05,15.7,74.73,23.55,154.9,293.97,232.35,186.8,344.21,280.2,33.6,102.92,50.4,218.6,449.96,380.91,268.2,676.5,596.67,147.3,84.38,268.2,15.7,252.5,0.5727,201.5,107.8,1.8692,1,210.52,886.62,1768.1,3861.75,321.81
0100400001245,AP,Agricultural Pump,Budgam,DIV-I (BUDGAM),Kashmir,CHD-149S/NEW COLONY,8.3,8.7,1,3,9,Functioning,None,0,553.3,472.64,442.64,565.3,482.24,452.24,434.5,377.6,347.6,421.9,367.52,337.52,348.0,308.4,278.4,309.7,277.76,247.76,353.0,312.4,282.4,299.4,269.52,239.52,348.7,308.96,278.96,382.0,335.6,305.6,487.3,419.84,389.84,581.1,494.88,464.88,423.7,96.75,581.1,299.4,281.7,0.2284,546.8,336.9,1.6229,0,14.43,27.57,5084.2,4427.36,368.95
0110400001246,DS,Domestic Supply,Jammu,DIV-IV (NAGROTA),Jammu,NGT-119S/MAIN BAZAAR,2.2,1.9,1,19,29,Functioning,None,0,341.6,1011.76,915.96,326.7,943.7,851.14,230.7,505.22,433.54,228.0,492.89,421.8,177.4,329.4,266.1,158.1,299.01,237.15,169.6,317.12,254.4,165.4,310.5,248.1,218.4,449.04,380.04,228.9,497.01,425.72,279.6,728.57,646.26,312.3,877.93,788.5,236.4,62.21,341.6,158.1,183.5,0.2632,315.1,168.4,1.8712,0,13.49,32.04,2836.7,6762.15,563.51
0010400001247,DS,Domestic Supply,Srinagar,DIV-VII (KARAN NAGAR),Kashmir,KHM-015T/MODEL TOWN,1.6,1.8,1,26,7,Functioning,None,0,328.9,953.75,860.71,308.7,861.48,772.84,252.5,604.79,528.38,232.9,515.27,443.12,215.1,433.96,365.68,165.6,310.82,248.4,179.5,332.71,269.25,170.0,317.75,255.0,215.2,434.43,366.12,214.7,432.14,363.94,302.9,834.99,747.61,327.4,946.9,854.19,242.8,57.95,328.9,165.6,163.3,0.2387,317.0,186.7,1.6975,0,13.86,41.08,2913.4,6978.99,581.58
0110400001248,SP,Small Power,Jammu,DIV-I (JAMMU CITY),Jammu,JMU-125S/MODEL TOWN,44.6,48.1,1,28,1,Functioning,None,0,4824.9,37684.43,34869.24,5284.4,41438.55,38361.44,4187.9,32480.14,30028.04,3737.6,28801.19,26605.76,3306.5,25279.1,23329.4,2961.9,22463.72,20710.44,2920.6,22126.3,20396.56,3243.2,24761.94,22848.32,3127.6,23817.49,21969.76,4119.7,31922.95,29509.72,4774.9,37275.93,34489.24,4806.4,37533.29,34728.64,3941.3,801.85,5284.4,2920.6,2363.8,0.2034,4922.6,3063.0,1.6071,0,11.57,31.72,47295.6,365585.03,30465.42
0010400001249,DS,Domestic Supply,Srinagar,DIV-III (RAINAWARI),Kashmir,KHM-111S/GULSHAN COLONY,1.5,1.3,1,7,3,Functioning,None,0,316.0,894.83,804.6,345.6,1030.03,933.36,248.3,585.62,510.11,190.7,350.35,286.05,177.8,330.04,266.7,171.2,319.64,256.8,195.6,358.07,293.4,190.0,349.25,285.0,218.9,451.33,382.22,224.6,477.36,407.01,303.5,837.73,750.22,329.1,954.67,861.59,242.6,61.29,345.6,171.2,174.4,0.2526,323.6,181.5,1.7823,0,13.61,35.13,2911.3,6938.92,578.24
0110400001250,DS,Domestic Supply,Jammu,DIV-II (REHARI),Jammu,JMU-149T/GULSHAN COLONY,4.0,4.1,1,16,15,Functioning,None,0,309.4,864.68,775.89,334.8,980.7,886.38,273.3,699.8,618.86,204.5,385.56,319.57,206.0,392.4,326.1,180.2,333.81,270.3,173.4,323.11,260.1,168.4,315.23,252.6,195.5,357.91,293.25,220.6,459.09,389.61,250.5,595.65,519.67,312.8,880.21,790.68,235.8,56.29,334.8,168.4,166.4,0.2387,301.9,186.5,1.6183,0,12.64,25.17,2829.4,6588.15,549.01
0070400001251,DS,Domestic Supply,Kulgam,DIV-I (KULGAM),Kashmir,KUL-034T/RIVERSIDE COLONY,4.6,5.4,1,15,117,Bypassed,partial_billing,1,77.0,171.28,115.5,303.9,839.56,751.96,214.7,432.14,363.94,32.6,101.35,48.9,161.3,304.05,241.95,163.7,307.83,245.55,33.7,103.08,50.55,162.7,306.25,244.05,181.7,336.18,272.55,51.5,131.11,77.25,251.3,599.31,523.15,296.1,803.94,718.04,160.8,92.14,303.9,32.6,271.3,0.5729,232.1,119.6,1.941,0,159.68,394.79,1930.2,4436.08,369.67
0180400001252,DS,Domestic Supply,Ramban,DIV-I (RAMBAN),Jammu,RBN-097S/RIVERSIDE COLONY,4.3,3.8,1,1,114,Slow Running,meter_tampering,1,170.9,319.17,256.35,176.4,327.83,264.6,111.7,225.93,167.55,136.1,264.36,204.15,88.1,188.76,132.15,107.8,219.79,161.7,103.6,213.17,155.4,85.2,184.19,127.8,82.2,179.47,123.3,119.1,237.58,178.65,149.4,285.31,224.1,130.8,256.01,196.2,121.8,30.44,176.4,82.2,94.2,0.25,156.9,99.8,1.5714,0,20.67,44.89,1461.3,2901.57,241.8
0050400001253,DS,Domestic Supply,Pulwama,DIV-I (PULWAMA),Kashmir,PUL-088S/MAIN BAZAAR,2.8,2.6,1,7,23,Functioning,None,0,295.7,802.1,716.29,337.4,992.57,897.69,261.7,646.81,568.39,193.4,354.61,290.1,191.9,352.24,287.85,178.6,331.29,267.9,183.3,338.7,274.95,177.1,328.93,265.65,214.2,429.86,361.77,245.5,572.82,497.92,273.9,702.53,621.46,313.0,881.13,791.55,238.8,54.5,337.4,177.1,160.3,0.2282,305.0,184.6,1.6522,0,12.52,26.1,2865.7,6733.59,561.13
0040400001254,DS,Domestic Supply,Kupwara,DIV-I (KUPWARA),Kashmir,KUP-075T/POLICE COLONY,2.9,2.8,1,20,28,Functioning,None,0,331.6,966.08,872.46,294.0,794.35,708.9,225.3,480.56,410.06,203.2,379.62,313.92,187.9,345.94,281.85,163.8,307.99,245.7,150.8,287.51,226.2,194.2,355.86,291.3,196.4,359.33,294.6,201.5,371.85,306.52,268.5,677.87,597.97,338.4,997.14,902.04,229.6,60.58,338.4,150.8,187.6,0.2638,308.1,167.5,1.8396,0,14.96,33.25,2755.6,6324.1,527.01
0090400001255,SP,Small Power,Bandipora,DIV-I (BANDIPORA),Kashmir,BDP-086S/GREEN LANE,16.1,15.2,1,18,18,Functioning,None,0,5004.5,39151.77,36234.2,5166.9,40478.57,37468.44,4235.4,32868.22,30389.04,3426.7,26261.14,24242.92,3188.1,24311.78,22429.56,3062.9,23288.89,21478.04,3021.6,22951.47,21164.16,3111.5,23685.96,21847.4,3651.0,28093.67,25947.6,4238.8,32896.0,30414.88,4950.0,38706.5,35820.0,4600.1,35847.82,33160.76,3971.5,789.01,5166.9,3021.6,2145.3,0.1987,4930.4,3090.9,1.5951,0,10.26,19.09,47657.5,368541.79,30711.82
